2000 10000
562 1107 24
245 1809 62
1195 954 25
711 402 29
1959 1795 27
460 204 67
340 100 83
1353 465 80
1921 1256 60
291 127 70
1378 690 29
101 935 91
1615 130 45
639 1193 100
719 1152 95
245 1964 51
1412 304 51
1246 10 69
925 1931 25
437 574 53
558 1952 43
1786 405 30
1176 20 60
1873 1011 6
972 1731 10
218 328 75
1668 92 79
1571 1338 41
1939 616 24
1915 1053 98
19 1611 2
813 1749 60
542 1278 32
754 1151 44
159 475 27
1420 693 55
294 361 100
1825 1932 38
1365 223 54
1189 491 59
1938 510 22
992 1324 72
803 1866 50
634 972 53
1829 1131 28
755 552 73
362 1198 34
413 1023 19
1450 741 94
1456 282 85
866 572 48
1888 1916 72
659 719 90
1060 1354 63
612 1535 46
991 643 98
63 1357 49
1848 1770 72
1918 1572 65
212 1380 47
1348 247 20
995 135 36
318 1146 8
1508 558 14
22 1522 49
1667 513 92
1865 928 49
1965 1128 71
736 1047 44
953 1611 24
1099 959 71
170 307 58
1158 625 56
865 485 14
630 507 36
1578 175 1
1522 392 81
470 357 10
1541 1445 57
536 398 20
559 1850 31
1182 20 38
291 1530 16
547 747 1
1712 1377 9
400 956 36
1600 478 28
81 1300 37
42 1193 82
698 81 33
1669 641 83
1599 175 55
189 466 86
1404 1365 33
1104 1078 11
1664 1478 19
751 1430 49
230 1511 1
66 1905 47
1700 955 28
1732 624 69
1966 224 96
220 413 15
5 169 80
890 1273 58
1152 1290 88
722 393 19
770 624 82
822 1042 88
68 742 43
1396 826 68
1716 792 44
212 1365 9
1878 1722 78
557 612 3
667 116 45
606 838 39
1624 1960 63
858 783 57
1997 1203 100
1739 599 78
458 668 23
1753 1232 88
1461 1110 62
1690 1667 75
1193 686 43
689 1293 82
227 1269 94
741 127 29
298 124 33
949 216 84
778 1026 52
1400 780 84
1739 593 94
1801 636 14
827 181 100
1969 870 93
302 1098 15
596 191 42
24 489 19
1008 1790 87
592 569 13
843 321 45
327 61 91
1272 214 27
1885 1393 8
1537 1362 30
481 1665 80
695 613 72
1037 989 13
207 350 4
1593 942 25
5 1785 46
1550 464 59
392 89 25
1518 1974 18
1177 1511 81
1706 1993 98
1686 688 63
209 77 4
1221 284 54
376 1877 96
100 235 34
498 137 50
956 529 39
1981 399 66
750 1576 29
530 1634 74
679 1672 15
1793 1881 44
1897 1455 29
350 1831 58
98 284 45
1983 782 82
332 90 63
1123 423 62
240 1174 90
868 56 77
1842 736 49
1856 529 31
299 426 38
1379 1129 69
689 1579 5
585 1562 87
267 246 30
1181 1369 53
495 1609 79
1384 830 36
612 672 72
1161 880 53
1943 1531 32
180 1263 13
600 304 92
1305 889 54
1143 1508 100
1424 690 22
1777 1537 83
1655 1273 13
1590 1886 37
613 1047 69
518 1342 1
849 1522 16
661 474 20
404 131 61
1357 1627 70
908 1051 12
181 828 49
1064 836 22
1128 778 8
1865 1744 7
1833 262 49
1685 1463 23
800 476 50
571 880 81
1232 589 8
1401 1849 60
964 383 40
1712 1447 28
85 927 7
345 792 3
1651 978 65
652 663 80
1526 1816 56
875 387 88
356 1971 77
1815 1724 78
1974 688 61
1666 400 60
193 838 88
1851 1183 32
1253 1186 10
917 1838 74
748 1365 42
703 592 81
1890 1300 53
18 1116 77
348 1442 18
708 1460 70
868 1654 8
307 1505 91
538 759 78
1748 28 68
1973 777 85
14 1832 78
1146 75 30
1898 445 46
727 793 41
244 1502 1
513 722 7
1621 1381 13
263 1919 24
92 19 4
1760 1992 33
1496 358 66
1473 1505 93
1455 1755 38
552 482 32
1092 1078 86
1445 1592 60
1451 1565 41
963 1828 12
1938 1921 32
1294 33 24
1426 1529 35
1743 1355 92
487 810 47
1325 1362 82
1308 455 60
793 1900 4
1704 1703 69
1644 667 50
1855 957 71
86 251 4
662 30 33
1948 125 40
739 613 50
1637 1938 13
1370 1246 20
182 391 72
585 95 75
906 1739 94
1055 1946 4
1477 385 55
1580 1047 37
1564 1347 63
1256 86 76
1405 75 14
1269 1446 12
1588 1980 3
511 565 50
1138 1823 89
431 878 87
1034 707 72
241 639 71
1477 556 18
1191 1812 56
1166 1217 32
1431 487 30
1294 427 10
1196 1291 27
1545 429 51
1985 1212 81
724 599 89
1495 1192 28
18 1021 84
1535 213 96
1491 1379 66
1522 1163 53
1703 457 32
1512 6 23
238 1903 4
1140 241 69
1273 965 68
1761 812 60
1240 830 33
1276 366 46
771 1857 78
1836 1731 93
1740 1786 50
424 1298 8
398 1888 12
802 1381 53
770 654 70
1689 415 82
1800 7 13
932 1283 79
630 407 88
1707 595 71
299 336 57
1700 1112 7
1108 1510 95
771 312 76
675 1434 82
1544 1475 49
1225 1275 57
1737 560 40
967 1190 47
406 1249 95
1576 1900 31
532 1600 95
1490 1060 5
1985 1831 70
212 506 56
1094 50 32
742 1628 59
750 1365 19
1690 685 61
1388 1091 10
1682 668 10
664 1552 63
758 1043 23
715 1380 7
984 1944 13
1039 1390 16
922 133 44
81 1235 61
1799 1277 46
1412 666 90
1921 700 10
683 1717 14
1045 827 57
819 1894 89
425 1230 86
538 270 76
1405 1544 61
1900 1625 97
1760 1777 74
658 1189 92
647 1462 45
1656 145 14
569 1190 93
878 10 88
918 787 18
903 1677 40
279 1082 85
491 982 62
1587 1095 91
1961 1753 32
1704 752 95
148 760 40
661 1681 83
706 559 45
293 1830 32
1110 1085 62
550 1716 44
1886 208 79
847 1795 74
1938 108 79
569 165 31
1015 665 43
1607 1679 24
1741 385 36
1885 678 66
1168 1788 51
129 690 68
525 928 28
1903 1776 23
728 66 84
1306 987 1
988 355 66
1430 1962 45
1553 1703 30
588 1940 8
1805 1460 49
1756 1942 91
1775 467 20
2 722 96
376 1450 14
1211 1108 53
211 96 8
1877 1878 70
1221 1783 25
951 372 65
1710 529 78
610 637 20
201 412 39
720 766 61
1367 1495 63
432 706 71
484 1270 67
1244 1147 97
1965 720 80
390 23 4
1106 1734 34
1283 696 71
1402 897 36
340 1617 54
352 1336 49
1814 1768 8
384 605 78
1402 1849 77
298 1814 97
1330 204 21
733 1311 7
666 946 3
1589 349 53
1276 1041 70
81 1394 59
382 1208 27
1389 1945 32
18 1347 81
1794 1998 48
642 1328 52
1514 61 15
472 1080 62
1775 1021 63
327 649 56
848 730 2
1058 1112 63
685 853 8
1268 1223 7
1701 1369 5
1948 12 33
751 1526 47
866 1999 27
279 126 100
393 805 49
1548 5 79
802 1064 44
1264 101 97
1671 1369 73
1777 1422 42
1882 1370 54
1666 474 33
1512 1692 84
790 1971 62
1089 716 19
389 264 24
68 1418 40
1563 682 41
1911 353 63
1483 483 85
425 717 8
1730 383 82
562 248 74
97 1390 97
1758 832 13
576 1221 29
1752 1641 48
1991 1204 30
684 1116 36
1098 599 19
582 1024 36
141 755 71
1822 1669 19
1547 119 62
1243 229 94
7 806 15
1036 910 57
1835 1253 13
964 289 29
1151 1387 29
1469 322 5
856 463 12
627 638 34
997 185 53
758 1781 82
1351 1788 40
1518 1176 50
1326 1363 56
338 328 45
467 1831 85
1547 1301 7
3 157 70
1215 1136 8
448 134 46
1800 892 79
1733 596 19
473 114 48
474 1440 11
1729 130 91
1626 597 23
910 144 24
516 148 33
937 1715 70
1997 515 56
1594 315 100
972 400 48
842 873 62
1889 1348 54
300 1429 85
1390 1407 34
312 669 31
887 1537 31
1972 475 46
193 824 61
548 418 28
499 1742 28
1047 584 54
60 474 2
514 1126 83
1450 868 43
983 1181 12
1365 420 50
1895 744 77
140 937 1
1252 1837 19
679 337 13
859 1384 97
1912 1444 23
665 310 49
847 112 18
789 1448 51
1753 813 23
1902 709 68
878 1201 5
678 454 95
1248 1485 32
1560 696 68
456 608 64
179 1273 27
1379 473 39
1096 1614 87
698 1367 53
721 1269 62
1488 499 15
1544 1177 21
1438 777 7
21 337 3
1988 1146 64
1752 1677 37
178 1408 62
1068 857 77
1407 1555 96
559 276 66
772 116 65
186 13 95
407 1451 24
465 1473 14
1219 1813 60
934 1917 89
1571 447 49
1384 1516 6
460 923 62
1256 1834 90
1673 606 7
589 1144 72
1035 1903 23
259 720 48
172 292 62
1583 1226 31
1023 1149 79
1871 534 47
1577 1346 22
1190 954 56
1079 627 14
1437 1569 10
1808 604 14
1983 1215 86
1630 1739 78
1443 1322 5
1174 697 54
1704 569 40
1750 498 87
1071 1688 41
226 767 21
691 557 42
300 365 98
1813 700 14
751 331 53
1628 126 28
1732 1652 25
1338 1356 46
1477 1106 44
963 529 32
1756 755 52
1528 1798 61
869 99 78
1166 264 79
1031 1015 62
636 644 88
1563 728 93
1539 418 49
85 248 8
1480 1563 37
564 1319 45
415 1199 95
1527 68 94
1004 1587 59
1182 618 26
43 1254 22
1383 1169 3
375 709 21
1075 1146 21
1234 626 85
1923 1190 4
1719 1957 4
1313 1484 24
1007 489 11
1317 1671 82
994 67 88
1316 1450 58
1070 177 19
1242 1604 65
1663 1191 91
1647 1466 34
1302 1185 91
157 498 76
1081 1857 65
1943 1526 88
1424 873 55
864 541 57
1121 1611 86
439 1205 43
1255 868 34
697 867 100
1330 170 37
1921 327 87
348 1760 97
1264 1704 23
1851 1480 48
858 344 89
1666 1817 52
1004 608 58
1946 1863 78
431 561 46
382 243 68
1518 164 95
1504 512 8
1700 128 64
1775 1980 44
1074 1190 41
563 1208 58
366 212 67
1023 510 82
1253 941 95
1998 1323 39
1617 1193 55
1563 698 20
1270 750 48
1033 877 80
629 1952 70
569 867 79
326 1233 43
1044 609 54
1626 1862 95
1120 212 71
1210 1829 64
1465 1392 14
584 1015 17
1831 48 94
1411 677 98
532 1246 65
510 1925 51
1405 969 60
458 947 74
804 68 86
474 1630 67
1690 1095 11
1955 1679 26
971 1863 75
1217 1274 4
1414 1806 51
831 669 76
1481 74 97
1092 884 45
565 1688 65
602 515 95
820 557 91
430 512 22
1056 1836 85
82 1053 11
1785 819 18
735 1650 39
1962 1483 65
511 575 1
1655 1492 41
1219 94 56
765 914 65
1407 1345 78
1729 753 66
1913 835 71
1724 620 90
1693 1708 93
683 22 76
99 533 4
399 188 96
739 1759 43
1947 877 57
1711 284 54
340 13 7
805 279 94
1027 355 15
1717 400 23
761 1435 97
936 1534 31
391 285 71
987 1376 31
29 1323 60
337 1387 44
343 79 10
1101 885 41
695 1912 96
909 1981 48
1183 742 83
1831 31 69
661 422 6
32 1761 82
1514 142 58
1873 480 45
868 1175 24
1877 276 61
1517 971 26
1864 232 59
611 1767 2
1145 1599 85
1565 260 7
270 644 21
352 158 63
461 383 95
1605 1252 70
1180 1129 47
1641 999 70
718 863 3
1776 1827 70
1929 1324 21
113 1242 34
1072 1512 78
1792 216 89
1006 677 72
701 634 24
1922 1815 6
1068 1808 57
1538 878 72
592 654 51
1413 936 76
1834 1049 18
867 473 82
896 617 51
1084 1624 80
8 677 15
183 599 82
1488 1668 42
144 1558 20
16 150 26
418 1915 62
1793 1749 64
762 968 37
1596 217 7
998 1301 31
1077 1309 60
143 1493 59
1376 1333 79
417 1830 89
688 198 39
1614 616 55
1827 762 56
1442 1876 77
1531 1472 94
237 470 95
919 1900 57
278 43 2
236 1420 87
567 189 17
455 878 67
846 844 84
1152 1023 46
1207 466 22
583 1997 47
176 586 69
1423 1505 69
331 1783 65
732 371 37
1170 938 26
1087 1394 56
1553 240 52
988 1392 28
1185 951 94
1259 1887 43
805 63 81
1525 1838 86
146 169 21
810 1253 44
1246 424 35
223 1863 29
431 1768 21
1834 757 65
261 1942 68
1506 1553 55
1100 710 71
1632 236 9
1669 382 31
1489 1544 84
385 1142 60
219 1717 23
1447 148 92
1619 335 1
1535 948 95
402 807 49
1157 259 59
679 1892 47
1687 1561 81
1217 1051 25
353 1788 67
264 7 85
1687 1806 85
1230 1425 20
1530 1312 21
476 1714 28
624 1223 87
1835 254 79
1633 1942 41
1814 1511 44
1538 216 32
757 481 91
1693 520 97
777 1750 74
549 1632 86
1269 108 52
1148 1085 28
934 920 82
965 553 76
557 719 88
1200 258 56
1983 1367 37
773 1060 57
1369 1837 59
94 738 91
1779 359 52
1882 1507 37
1209 442 9
1143 1759 62
1018 316 82
757 1868 92
713 1851 59
1501 976 71
810 697 60
1868 791 99
911 922 58
62 804 18
298 366 60
1806 1509 71
219 527 87
1352 1285 55
1095 1998 58
205 1499 86
375 661 83
735 530 26
185 1441 48
1994 1855 52
1311 505 70
1422 663 79
1292 1234 7
1830 587 92
236 34 42
493 240 93
78 967 55
712 1702 37
137 239 30
836 234 85
340 1545 90
209 1320 5
1588 612 39
1494 443 26
1037 679 61
930 1525 53
674 1955 20
728 1020 75
1664 1157 14
745 1994 100
1329 686 98
770 895 18
874 483 82
213 329 25
490 1366 57
802 648 34
1354 1323 89
1226 51 9
800 68 19
965 1165 65
1717 495 51
14 1617 46
1631 492 82
212 1057 11
1589 1899 30
1997 702 78
1930 408 1
1818 1634 5
1079 786 25
1497 104 90
261 1821 37
63 1835 55
408 1818 99
1589 382 8
1452 1971 7
681 1968 9
558 1898 70
111 69 56
67 1148 95
443 645 99
1984 1258 20
21 1321 7
27 81 77
877 23 59
784 1475 83
590 156 51
1451 1066 2
720 1529 71
327 1596 71
721 391 68
1219 376 26
1890 749 99
748 1128 80
1424 5 3
483 1141 78
1865 83 86
1567 1534 53
1520 606 82
1542 1286 31
712 7 22
879 1579 50
656 1469 99
1754 570 27
934 1994 84
488 829 25
1166 1046 61
351 966 95
955 486 54
737 381 40
819 1093 99
940 325 78
1790 981 100
1740 1088 70
467 374 64
1902 862 46
479 380 92
1139 732 58
1685 39 97
838 1128 78
1629 1947 23
428 1240 100
1157 1382 34
1356 1122 22
125 1941 96
1241 196 58
1186 675 39
177 1814 23
487 1499 62
1635 690 43
1164 671 90
1786 1451 82
1438 609 64
71 1965 39
1792 91 32
239 1332 28
1548 518 55
1238 1047 69
12 1886 21
826 1873 63
768 1037 34
657 1176 86
491 614 95
1706 685 60
44 829 3
1028 1420 35
207 968 5
62 207 5
82 571 91
1602 1397 17
164 165 54
1750 1175 30
435 1666 44
1729 1372 81
1340 1769 62
1395 797 82
429 1004 51
686 1418 10
1990 1501 81
1532 1103 31
948 1620 96
1754 1370 23
1383 1805 41
1979 1886 14
1611 1578 35
73 973 84
1954 1755 40
1156 441 59
917 783 60
1250 667 15
980 1968 35
1227 74 57
650 1809 14
442 1788 52
1607 1752 31
541 177 56
624 483 63
64 1640 56
1274 909 39
1633 159 59
1799 1491 79
1586 719 53
742 1721 62
56 163 3
1959 1771 55
1441 664 32
1897 1641 15
811 1705 7
167 1331 17
305 964 28
1815 1115 20
1293 701 91
1197 1444 12
559 1852 27
61 1811 98
1667 1605 15
1450 1854 56
1716 665 13
1975 832 44
1143 1490 60
470 1305 75
1289 951 77
1531 148 73
1142 1059 25
1621 1472 88
1870 1139 93
784 941 99
1339 658 65
1951 985 97
246 128 39
1505 598 45
232 240 48
1308 1771 48
180 1266 60
1256 887 32
495 757 72
1340 1894 65
38 1233 75
1402 1537 60
1951 1783 88
1989 1641 39
1685 1873 79
684 1181 2
1832 1713 20
391 1321 7
774 1816 17
297 1156 11
762 1195 96
236 949 33
1048 900 69
1635 1242 10
1525 1279 83
1655 1964 16
1557 148 81
1428 891 2
1835 1665 18
1703 1963 75
1465 1077 70
460 1665 71
993 713 24
13 701 66
322 226 45
856 1882 61
571 1791 9
351 1219 100
1804 1406 18
721 1461 33
795 926 10
416 1387 75
987 732 89
810 745 42
227 1419 68
923 275 2
1584 1198 45
392 1901 17
444 1705 75
161 426 37
545 1574 15
1654 342 2
780 1329 86
268 491 83
1161 1070 2
1929 1994 29
1282 1578 27
779 322 28
1495 766 85
1969 1279 12
257 1824 38
1472 1478 80
425 259 62
111 879 5
893 41 76
1447 322 70
275 1956 100
302 735 22
581 582 89
918 904 20
1329 1161 45
18 985 75
697 1411 34
1058 1874 66
263 1119 59
890 566 81
1511 842 89
1710 1496 25
583 429 7
223 1347 11
1143 1028 25
1887 1398 10
461 96 73
1647 1506 47
1712 121 67
170 1011 85
1302 874 79
742 936 75
566 1520 57
1325 1743 56
987 1238 37
1811 1125 35
1973 1939 83
1545 1586 90
1344 1650 63
1910 172 27
1394 1826 1
73 568 90
599 1135 10
1907 812 5
915 1799 44
951 1963 21
737 1936 60
620 1833 46
361 1177 96
575 1087 20
1801 834 46
254 1259 15
1643 1858 2
904 118 14
1908 1033 13
503 336 76
224 1073 64
1883 45 98
1481 758 75
728 1334 15
148 1135 49
1393 1741 8
1207 1384 18
508 288 36
973 549 21
886 1052 57
1113 1628 83
1277 1512 28
1626 1345 87
800 73 73
1414 573 60
1214 1967 2
1921 1526 86
1191 387 27
226 1360 76
999 598 80
1755 1712 9
1937 1341 73
517 967 18
1503 1767 43
527 1534 17
686 748 36
939 1022 14
225 213 1
503 791 62
1330 1790 12
1209 1546 24
717 1835 65
441 352 84
1510 207 4
653 734 38
721 1773 38
1108 712 60
1021 1289 73
1322 1792 17
1335 1474 7
1946 684 5
622 1753 41
638 195 45
1622 1705 53
725 710 39
1714 1431 12
1451 539 77
563 1913 66
1535 1235 11
3 922 85
1910 1220 69
66 194 75
58 833 70
403 807 27
955 1884 38
945 1598 21
357 1401 61
833 1964 74
950 1852 61
860 1855 35
597 117 7
1017 184 54
1191 242 39
1912 997 46
339 304 82
1828 1250 32
748 1607 33
560 792 50
285 1742 2
1597 955 9
183 1904 79
342 921 63
695 113 57
233 377 55
930 1068 59
1511 896 9
42 1997 68
326 909 12
927 1195 7
1380 1144 62
1689 1328 66
467 1670 39
1781 717 4
1337 950 82
243 1880 50
1454 1743 99
1562 1785 48
1982 463 57
1193 1391 52
499 771 49
1112 460 77
1629 1279 99
1068 1060 16
1323 750 18
1604 1345 98
1306 799 41
256 714 78
1203 696 41
1059 241 84
463 1093 56
1011 557 68
1239 187 100
1137 1607 60
104 1282 62
21 1239 8
170 897 59
62 1153 73
91 708 21
583 119 15
467 582 8
1122 1945 17
941 1184 56
40 673 63
552 1129 98
1813 1150 37
772 1672 34
883 1734 39
1355 1825 47
1228 409 66
1694 1228 1
901 350 98
1369 1643 83
25 1684 8
639 236 38
536 401 40
1672 1526 13
1705 409 99
1595 116 77
1841 1696 86
559 1390 66
211 643 68
1808 13 11
942 38 95
1102 677 83
39 1566 37
478 1238 63
942 1296 24
1141 891 92
1517 1085 89
654 1996 79
1019 207 75
86 367 88
796 1310 78
1543 412 7
525 803 73
261 1633 64
1875 576 12
1898 1717 3
390 1586 40
930 592 36
860 1611 95
1434 49 63
373 1197 25
1702 740 37
1709 1618 92
1633 231 25
796 459 1
1607 357 70
1662 1099 8
1153 29 100
289 1242 11
335 676 12
397 1402 10
121 1104 2
609 813 72
252 447 4
1177 1595 15
1029 1555 24
599 1217 24
106 370 5
558 1011 47
268 1347 76
732 96 78
41 570 82
794 1531 48
1166 1784 47
121 1313 94
1535 342 49
10 1293 18
1233 1752 41
1190 310 52
388 930 51
615 1662 48
1892 55 70
626 850 1
525 368 37
871 841 50
1516 728 93
1365 738 86
782 324 38
922 1514 48
426 254 79
1276 870 93
575 1114 49
444 92 51
197 617 71
1733 1840 12
583 1357 92
127 1074 30
964 1856 54
1202 1131 20
101 1909 27
1931 1185 97
1424 113 11
1324 909 4
74 1458 73
1544 1192 14
207 127 23
1598 606 97
79 1570 5
885 772 36
1556 1226 45
482 1157 83
278 933 48
1541 257 9
896 683 68
868 579 12
1033 1138 39
555 1088 45
1503 1168 15
308 53 40
243 1609 66
440 92 75
174 722 61
21 263 70
1129 1511 54
1696 732 85
1807 1765 24
397 673 12
1593 176 32
360 484 37
1899 1080 99
1016 1520 43
1642 1694 65
1202 67 81
1372 1548 92
577 1597 24
713 1756 42
1988 154 15
352 1747 91
1883 459 76
1820 358 56
1718 1726 28
60 1369 74
1476 923 41
1156 647 89
700 1576 86
975 290 43
1016 278 49
82 630 48
973 866 8
700 1038 18
1507 1108 45
1834 1168 14
559 996 89
999 505 37
1339 1557 13
925 532 55
619 1901 86
819 1983 68
766 1308 34
1525 360 72
643 1867 80
1487 53 100
52 612 49
1540 1963 54
28 1303 11
93 580 95
447 1551 96
1432 370 32
1400 1488 40
585 1014 1
457 1657 20
1788 1496 74
640 1900 38
840 1792 2
1193 1821 5
1455 1914 85
249 713 36
945 146 58
1976 1898 46
667 483 60
1719 1292 69
639 1433 17
1612 425 69
1901 1265 62
1802 810 35
1358 265 1
1142 514 14
829 1811 12
886 139 62
784 1159 46
1695 878 90
264 1517 75
1032 1481 100
1701 1383 65
514 1537 27
1148 896 92
48 38 59
13 1220 22
125 458 62
486 1594 73
1683 1290 51
525 1906 69
799 938 2
1499 991 85
1815 1505 23
942 653 71
685 1053 61
943 1067 81
1365 1544 92
278 382 86
350 418 76
1300 943 34
120 1742 73
422 1593 16
458 1409 22
32 703 27
502 1388 81
1363 332 100
1795 49 44
1038 679 78
1524 1029 96
1651 681 39
1685 802 34
1009 1576 27
1324 386 36
1497 419 91
676 1273 80
556 988 64
207 784 65
1050 1822 44
979 1698 25
975 1350 6
1913 1387 60
946 748 36
1925 424 75
1960 1922 94
1403 598 19
234 1506 8
1397 1713 44
1313 1115 18
1556 94 17
1180 1421 19
1837 1335 58
1297 633 6
684 558 30
458 871 4
1003 626 54
822 860 12
1981 609 77
1924 1922 44
41 1830 91
209 1362 12
1727 1199 99
1336 496 85
1341 1533 43
123 1991 66
826 995 92
832 169 52
343 150 61
272 426 35
1315 467 65
805 1029 27
69 1108 79
667 445 75
251 1786 60
746 261 52
463 1440 99
807 272 68
1658 967 18
1471 1591 44
1557 907 63
1122 64 92
400 133 53
878 1153 98
205 1756 36
1064 854 98
1915 1318 38
113 125 62
832 135 81
1349 1958 73
644 1516 32
407 990 96
1550 1390 82
1802 621 87
851 826 43
1687 242 50
1136 510 68
25 975 93
1186 1808 80
18 1157 39
90 154 7
1421 913 97
1169 815 87
1402 618 60
788 1821 86
282 1860 29
631 996 91
298 1021 66
442 559 74
1074 578 84
1312 668 38
1418 442 51
866 1611 66
1352 1013 36
812 153 10
1449 435 70
329 1419 67
1719 69 40
85 864 100
610 1938 78
293 1602 98
130 1372 40
1232 238 3
1150 1942 68
37 1106 21
746 556 9
1316 1237 28
882 1309 97
1821 1394 61
1672 356 51
1749 650 53
1199 1132 25
1090 717 63
945 1867 6
1812 1904 12
1185 651 20
1345 1967 58
924 1201 67
220 1374 13
733 1047 21
1535 1148 71
1588 347 56
1012 1790 73
1027 735 40
984 547 44
1695 84 47
1667 1429 66
876 353 67
1394 926 42
1658 11 41
278 1546 89
1549 1486 89
304 851 79
1776 1878 14
1467 862 13
1062 909 98
1309 576 79
226 1804 33
1993 1198 11
1486 856 22
378 1135 68
66 1036 7
454 1340 58
984 1468 36
1897 1287 50
62 349 11
1959 10 40
1989 237 44
21 582 43
1331 420 51
1004 798 86
224 1216 22
930 23 14
487 1007 34
274 1257 21
1275 1319 23
1185 1630 33
376 1619 22
1020 1993 56
1214 1676 76
264 681 26
802 905 43
23 1835 66
1289 674 25
22 948 34
395 223 53
1117 1760 35
201 137 7
1523 1509 52
1778 723 28
806 1339 9
631 141 66
1673 517 53
1090 1806 27
1867 180 75
1900 575 50
1605 44 11
1291 246 48
597 1769 9
600 1899 84
1928 705 23
288 1689 17
1554 1714 86
1006 1157 44
1133 1024 24
559 924 52
209 881 96
1971 173 94
1870 1122 15
1278 1723 15
1761 1651 72
1935 291 61
603 1845 28
1788 1204 85
1483 689 9
1359 1600 85
1810 1809 67
657 1780 92
103 2 14
1317 1280 37
783 1393 40
1307 1329 32
1167 284 29
1446 425 85
530 1908 74
990 1267 27
375 1429 36
993 439 69
136 542 71
49 1859 4
38 995 97
1677 302 78
1960 1821 63
89 1268 88
125 1798 96
499 789 16
1177 1516 45
1664 861 36
1932 997 78
555 1398 90
810 1436 85
106 1466 87
1084 1426 8
346 1867 76
33 1993 27
1980 844 68
1195 21 84
192 1685 97
1627 1970 94
1605 877 44
146 1687 81
1330 145 99
1168 1581 77
475 1927 97
1403 312 42
481 645 38
348 1840 11
83 32 96
679 12 18
624 1617 47
1967 115 86
1099 1445 32
49 613 65
426 1440 93
1374 843 57
315 1324 2
452 24 95
962 107 79
1509 1138 91
379 1762 60
125 82 75
263 1181 72
194 1231 85
410 9 26
202 1383 21
1011 1698 98
464 502 22
1758 1464 82
1437 973 20
1479 1352 83
1139 1830 65
1265 93 98
837 639 81
1021 1049 42
998 1604 25
1819 967 75
668 1431 77
1189 1190 93
170 979 19
290 810 23
524 301 53
840 1567 98
689 756 89
1770 129 39
1563 1128 95
740 1299 62
1614 1967 93
1343 1508 35
887 31 66
1405 321 77
1628 1197 30
32 37 49
882 726 5
370 848 35
1260 412 15
1754 1504 66
1215 1118 85
460 813 45
894 1701 76
1012 1458 49
1940 1438 46
1169 1823 35
318 705 62
574 1427 62
608 688 26
474 442 30
1991 10 1
1827 470 66
1172 1716 19
547 728 78
596 668 16
193 190 91
1828 508 96
541 1082 24
454 43 12
780 869 6
961 861 16
613 1040 38
1079 212 55
1597 1112 35
1926 60 56
1694 253 46
1284 433 54
1932 974 88
1655 1429 83
418 561 53
1975 1874 66
1543 488 6
1580 1919 71
1686 1868 83
521 1795 43
376 1489 48
421 1125 82
1326 1057 56
1665 1064 37
48 1834 50
1652 1810 25
469 1353 13
1974 1285 84
44 972 52
1578 1845 47
820 221 88
1020 994 14
1301 320 71
908 337 88
1945 737 22
246 389 32
70 858 37
734 1185 23
1317 1581 47
1769 1512 92
367 684 65
455 1704 59
20 1005 31
642 266 68
329 211 6
1851 809 47
1182 880 58
571 1966 43
1245 1284 76
891 1405 88
734 1772 73
798 579 77
208 599 35
1938 1242 1
357 1571 64
1162 1422 73
1061 957 5
1818 1528 72
112 773 56
339 16 13
1727 750 85
151 1900 65
279 108 16
1765 398 58
1165 755 30
1480 270 4
605 1331 61
609 1149 41
580 1613 66
187 1952 34
1199 31 36
336 534 36
52 814 96
367 579 94
277 97 50
1758 1929 20
661 534 51
874 1144 52
966 76 17
1832 264 69
1417 1815 53
1753 503 87
1988 907 53
684 1275 85
129 1904 82
1978 1662 11
97 323 98
1899 1549 42
1202 516 18
118 700 34
1339 117 2
943 1870 57
729 1859 65
1682 895 92
1918 1024 96
1899 1355 58
161 1804 81
958 56 31
1251 1258 99
1621 1729 99
606 1420 16
1407 715 87
1416 1444 98
1980 1478 45
171 1396 21
266 1647 76
23 161 81
455 1471 89
437 723 99
935 344 80
133 1302 100
1449 1062 15
987 478 12
384 458 42
1028 981 39
1048 1247 38
776 1622 99
308 429 71
1896 867 94
1094 154 90
374 288 92
1425 89 6
840 1076 84
403 1812 42
1444 840 75
234 240 74
672 1016 48
1270 1324 78
1692 1220 97
837 315 51
678 689 91
1822 114 32
27 1306 60
711 61 72
204 1506 64
679 1740 5
752 764 21
1152 387 46
1629 79 18
1677 1269 33
1879 1947 74
722 1769 41
1653 1797 99
365 508 61
536 1064 19
252 1743 11
1856 848 76
476 0 63
773 1981 94
643 1658 63
827 1889 11
1701 611 80
1393 617 29
743 982 37
1803 1870 54
721 122 97
84 1978 97
1859 807 49
373 1932 30
1318 575 40
1181 1403 30
1343 1456 41
1274 1201 10
1003 1944 92
1591 100 15
1244 821 37
993 1257 68
1589 1116 27
890 1841 59
1819 1160 87
1111 341 42
1940 36 98
1732 1310 99
142 665 95
1885 609 95
1499 205 69
1588 1198 26
7 1140 43
1233 382 84
743 201 44
1181 1312 37
1022 1604 25
319 1689 88
1169 1831 53
1964 1716 14
858 1568 20
1278 1508 70
604 1515 62
1046 748 44
1681 1843 98
1477 1025 62
1965 47 19
490 719 8
677 240 39
1881 204 7
1695 1415 27
66 693 35
1987 1297 50
1401 695 50
844 729 46
1193 558 71
1207 523 70
825 1013 41
132 42 82
1622 276 38
1180 1971 53
307 389 99
941 376 48
1443 1777 96
1044 974 25
489 519 83
1311 1726 58
533 551 72
473 1035 66
654 657 42
